Species,estuary,marine,freshwater,m_dtco,sal,fw_status,isMarine,isFreshwater,rf_pred,h2o_pred,FB_HT,Final_HT,verification,source,n,new_mht,title.x,tag,Corush_Diad,span_dtco,rf_pred_diad,h2o_pred_diad,Orig_Diad,Orig_Diad1,Final_Diad,Diad_verification,Diad_source
Delturus parahybae,0,0,1.5707963267948966,-49.81763481312797,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,4.748931910085426,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Denariusa australis,0.08585472672555397,0.14907366117210075,1.3778603207491755,-36.44234090527757,-0.4551885434605936,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,194.77954576172237,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dendrochirus biocellatus,0,0.9859725582357262,0.4636476090008061,2.1392972038315765,3.1780538303479458,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,515.2262967498774,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dendrochirus brachypterus,0.15264932839526515,1.1042647662578768,0.4140337319062072,5.182719733634736,3.227291021793486,1,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,513.2844587100321,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dendrochirus zebra,0.15287213632076146,0.8508019114363018,0.5092534316315099,1.3321547413748511,2.987853785981911,0,1,0,Marine,Euryhaline,Marine,Euryhaline,see source,@griffiths2001diel,NA,NA,NA,NA,Nondiadromous,293.37536649809107,Marine,Marine,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Dendrophysa russelii,0.2611574109030243,0.8860771237926137,0.5426391022496526,1.188774855927318,2.9169513957008766,1,1,1,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,NA,144.66996255774524,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Dentex angolensis,0,1.3239584688693782,0.2468378579255186,22.407764843286124,3.4408758654803315,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,200.19373192169695,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dentex canariensis,0,1.2242163730065196,0.3465799537883769,22.097943236906328,3.432745739397081,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,317.3353683420039,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dentex dentex,0.25268025514207865,0.816668544295694,0.626486311433508,0.31663166583579216,2.5477075510270306,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,109.20919244596767,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dentex gibbosus,0,1.1902899496825317,0.3274544261462247,25.098700428382777,3.4069280563711404,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,177.53244401671122,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dentex macrophthalmus,0,1.0620046876385678,0.46787156609767194,24.927950953376097,3.309214991950505,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,518.5912834973227,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dentex maroccanus,0,1.220690549027751,0.30159570280483483,24.17053219736071,3.456907988676161,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,111.18202303219942,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Denticeps clupeoides,0.2928427717285755,0.2928427717285755,1.277953555066321,-9.307367618712988,0.9903987040278768,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,93.91144008365453,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Derichthys serpentinus,0,1.5237949247508584,0,207.7534444205076,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1957.7087587199799,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dermatolepis dermatolepis,0.11731002521459312,0.8196715723199229,0.6251337524130444,0.8540128631571419,2.685060682877511,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,298.6250006266074,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dermatolepis inermis,0,1.1426035712129556,0.3274544261462247,4.3361158619373885,3.392829131991639,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,151.15196919344524,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dermatolepis striolata,0,0.8860771237926137,0.684719203002283,0.19707028853359315,2.169053700369523,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,51.70226161679966,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dermogenys pusilla,0,0.2774055164900357,1.293390810304861,-37.28673546849119,0.33647223662121317,1,1,1,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,176.25486113729937,Euryhaline,Fresh,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Desmodema polystictum,0,1.2704992633618712,0.2774055164900357,92.68201842134786,3.454543362367448,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,2581.9470488866186,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Deuterodon iguape,0.21484983307571223,0.21484983307571223,1.2645189576252274,-9.212730783695134,0.6931471805599453,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,103.61438297830938,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Deuterodon parahybae,0,0.3737921748345104,1.1970041519603862,-31.204336992428328,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,91.54083764258995,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario aequipinnatus,0,0,1.5707963267948966,-45.188713123580975,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,611.1799164243083,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario annandalei,0,0,1.5707963267948966,-10.720196504620349,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,524.1880984355607,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario anomalus,0,0,1.5707963267948966,-1.1774896808175372,0,0,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,0.1236850879922033,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario auropurpureus,0,0,1.5707963267948966,-141.09206955828216,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,2.4158557782152204,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario browni,0,0,1.5707963267948966,-17.228725676555523,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,132.38590841564118,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario chrysotaeniatus,0,0,1.5707963267948966,-26.81288075085265,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,64.53935760702232,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario devario,0.15309592278685452,0,1.5707963267948966,-22.10995953373924,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,551.1669354268624,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario kakhienensis,0,0,1.5707963267948966,-43.20442766546353,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,86.30866579683679,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario laoensis,0,0,1.5707963267948966,-55.73152685996292,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,106.35634068955953,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario malabaricus,0,0.2971225163471023,1.2736738104477945,-45.763312299843136,-0.2288415724288481,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,592.0671352510865,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario pathirana,0,0.5235987755982988,1.0471975511965976,-18.46644619701598,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,31.689846751942632,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario regina,0,0,1.45583540629419,-20.51317889757892,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,75.57328717349141,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario shanensis,0,0,1.5707963267948966,-85.59236703842541,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,0,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Devario xyrops,0,0,1.5707963267948966,-6.550407695433137,0,0,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,8.709327681388409,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dexistes rikuzenius,0,1.2242163730065196,0,6.302181727635777,3.4011973816621555,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,89.54851069578014,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diademichthys lineatus,0.25919993750092757,0.9604875269964044,0.4123126746824719,1.8825088994224817,3.2037076033950296,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,296.144609009649,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diagramma centurio,0,1.5707963267948966,0,11.67921704381271,3.421816668864891,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,428.0702259363976,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diagramma labiosum,0,0.7853981633974484,0.7853981633974484,13.78322909253562,2.862200880929469,0,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,136.25830005867797,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diagramma pictum,0.06199753003490734,1.2185931814511826,0.3182149840317293,26.19408225603649,3.3976449800577875,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,588.3477697658149,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dialommus macrocephalus,0,0.8032591045964877,0.5639426413606289,0.9739013752743972,2.8920538440791494,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,39.54351029427526,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diancistrus fuscus,0.24497866312686417,0.8740979656176334,0.4335379093558366,1.647989035590676,3.1135153092103742,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,98.49306403175362,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dianema longibarbis,0,0,1.5707963267948966,-89.29971889988956,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,552.0204240499858,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dianema urostriatum,0,0,1.5707963267948966,-436.1717107711085,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,665.2199942957747,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Diaphus anderseni,0,1.5707963267948966,0,689.7085563672432,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,2071.3692290900563,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus bertelseni,0.10388190810277724,1.5707963267948966,0,246.0218083079453,3.5491847137817447,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1728.6009454366701,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus brachycephalus,0.03769784634622347,1.5174708785611222,0.05332544823377505,208.9334009363068,3.548842651273065,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,2304.8964810116854,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus dumerilii,0,1.536306730833218,0.03448959596167882,135.99687485127515,3.55415260408464,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1661.3404152481353,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus effulgens,0,1.485177935770603,0.08561839102429275,221.26786843597029,3.548008579001368,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1946.9554685323537,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus holti,0,1.4895964147102732,0.08119991208462421,208.2602388316919,3.542146549630878,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1500.4579060218744,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus luetkeni,0,1.4852562816806845,0.08554004511421182,222.1836758465007,3.5461988668358257,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,2164.5383550291517,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus metopoclampus,0,1.502464288247409,0.06833203854748851,221.26786843597029,3.550631071611275,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1682.3267076586362,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus mollis,0,1.535652674613389,0.03514365218150782,229.2326072454219,3.554109671238267,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,2167.2821345888647,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus perspicillatus,0,1.4754786849040529,0.09531764189084346,210.2552842291849,3.5425858098755625,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1951.4048605691696,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus rafinesquii,0,1.4821186610832513,0.0886776657116453,191.8754409651096,3.5448492773911937,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1916.3925052850095,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus subtilis,0,1.5707963267948966,0,217.7834359944856,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1715.965331183172,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus theta,0.0739896175292291,1.524026819938281,0.03306500488094625,122.93067923352658,3.5512580762378887,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1909.9126220070848,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus thiollierei,0,1.5707963267948966,0,94.25065276060243,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,844.8020686386285,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diaphus watasei,0,1.391377608815728,0.17941871797916897,42.32630599604538,3.5085167618053146,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,903.6839794202406,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diapoma speculiferum,0,0,1.5707963267948966,-75.3672970303924,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,124.6807050345829,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Diapoma terofali,0,0,1.5707963267948966,-22.618827766905095,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,44.77967545733803,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Diapterus auratus,0.3995168764923648,0.4823034664385716,0.935391918264584,-0.7899463791771167,1.5185842886563472,1,1,0,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,188.29035642841626,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Diapterus peruvianus,0.3446336813837971,0.7618162206388251,0.7069124737974422,0.3496861170110429,2.593733373422313,1,1,0,Euryhaline,Marine,Marine,Euryhaline,see source,@flores1990mangrove,NA,NA,NA,NA,Nondiadromous,391.48057736513067,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Diapterus rhombeus,0.35064400101334464,0.6798972932717516,0.7839232350047088,-0.1921264347315512,2.465186527339027,1,1,0,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,NA,681.1763110600967,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Diastobranchus capensis,0,1.425443681949992,0.1453526448449049,79.54613812037321,3.5269773643601985,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1067.6048849790377,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dibrachichthys melanurus,0.16514867741462683,1.5707963267948966,0,29.425183242219912,3.539783544948302,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,142.63153670671807,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dibranchus atlanticus,0.03446910099950801,1.5018170860303586,0.0689792407645381,90.77058104783774,3.5498648400748825,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,1001.3989121404958,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dibranchus tremendus,0,1.3652273956337226,0.20556893116117383,144.58042622391525,3.512788447070618,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,263.5058483174675,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dicentrarchus labrax,0.3594145253410193,0.7596135404917297,0.7389395889073944,0.1182560389994724,2.4859223939078356,1,1,1,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,469.0615965191339,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Dicentrarchus punctatus,0.21005573907123887,0.8949686928962145,0.6758276338986822,0.5384595471305145,2.766890701125144,1,1,0,Marine,Marine,Euryhaline,Euryhaline,see source,@baldoa2002multivariate,NA,NA,NA,NA,Nondiadromous,303.9147391914032,Marine,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Dichistius capensis,0,0.6922680116091702,0.8410686705679302,-0.13081304801671828,1.6582280766035324,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,383.830928780316,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dichistius multifasciatus,0.21484983307571223,0.7853981633974484,0.6472848480156526,0.04890971038633882,2.153053359023082,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,27.127480138326856,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dicologlossa cuneata,0.18843025054954424,1.3026893995434152,0.35803906255044604,8.852359809308625,3.3850419414398703,0,1,0,Marine,Marine,Euryhaline,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,294.40894038125464,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dicologlossa hexophthalma,0,1.395827281129208,0.17496904566568888,31.09836521854795,3.5235993631748332,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,114.13249836677777,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dicrolene introniger,0.05287627828542912,1.4648952055647997,0.07481327839919753,107.81437279183017,3.5497300691851903,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,911.8376049349497,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dicrossus filamentosus,0,0,1.5707963267948966,-42.71435599172434,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,645.5293707759334,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dictyosoma burgeri,0.15309592278685452,0.6560533740603397,0.6799674494131108,0.13954054465371918,2.385276808839159,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,56.096787105279084,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dimidiochromis compressiceps,0,0,1.5707963267948966,-38.85934538755452,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,46.73246972578655,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dimidiochromis kiwinge,0,0,1.5707963267948966,-37.56698137113693,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,NA,41.0009133305882,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dinematichthys iluocoeteoides,0,1.052510741087796,0.38336478615515823,4.540506418278046,3.335384163092584,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,526.1029559282556,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dinolestes lewini,0.35845003963183125,0.7468985930690365,0.5880026035475676,0.16399152810920295,2.443167043615235,1,1,0,Euryhaline,Marine,Marine,Euryhaline,see source,@miskiewicz1999development,NA,NA,NA,NA,Nondiadromous,112.17424204103284,Marine,Marine,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Dinoperca petersi,0,0.693980594900994,0.693980594900994,-0.0487136196512556,0.7827593392496325,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,236.7446163101397,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dinotopterus cunningtoni,0,0,1.5707963267948966,-24.57751075068287,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,95.37154681935363,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Diodon holocanthus,0.1588856670813373,1.0302450834737793,0.46562097807356073,2.8282987417497853,3.1848515512189963,1,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,Nondiadromous,842.7204213240759,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diodon hystrix,0.1713356406687986,0.9359171326922204,0.5134687759070392,1.8122230840713385,3.063356049052614,1,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,2369.315598652955,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diodon liturosus,0.1215670218709294,0.9117382909684876,0.4431047804298209,1.2761192011871378,3.089198001559668,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,888.802757594566,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diodon nicthemerus,0.4247375789916907,0.9486612628841748,0.546896260994769,0.9085035144068412,2.847714871943807,1,1,0,Euryhaline,Euryhaline,Marine,Euryhaline,see source,@smith2012seagrass,NA,NA,NA,NA,NA,1278.0064362264297,Marine,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Diogenichthys atlanticus,0.03565370356144756,1.535142623233449,0.03565370356144756,210.1478824881049,3.55278724062774,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1883.5036435164577,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Diogenichthys laternatus,0,1.5167356754176444,0,85.89050889037928,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,1970.3222445238923,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Dionda argentosa,0,0,1.5707963267948966,-33.97685835791293,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,260.1056232689134,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dionda diaboli,0,0,1.5707963267948966,-32.390270677483755,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,197.43071668653096,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dionda episcopa,0.04412242391537685,0,1.5266739028795202,-178.1965162165937,-3.5927355935610357,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,400.2170087011334,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dionda nigrotaeniata,0,0,1.5707963267948966,-178.36561298172165,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,154.63919550256372,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
Dionda serena,0,0,1.5707963267948966,-110.93426186481656,0,1,0,1,Fresh,Fresh,Fresh,Fresh,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,138.34585079496682,Fresh,Fresh,Nondiadromous,Fresh,Nondiadromous,AGREEMENT,NA
